IsEnabled1;Value11;Value12;Value13;IsEnabled2;Value21;Value22
False;2;3;123;False;1120;0
False;3;2;61;False;769;6
True;6;1;214;False;266;2
False;3;0;91;False;1249;1
False;0;7;402;False;251;0
False;2;6;217;True;948;3
True;1;0;246;True;1706;3
False;6;5;480;True;844;0
True;7;1;125;False;789;1
False;6;2;346;True;765;5
True;2;2;486;False;1725;2
False;5;3;405;True;1969;5
False;0;4;65;True;604;6
False;3;0;119;True;35;4
False;3;0;17;False;1588;4
False;6;7;111;False;70;1
True;2;6;94;False;1078;1
True;3;6;21;True;841;3
False;4;2;21;True;772;4
False;2;3;287;False;1074;4
False;2;3;67;True;1623;6
True;7;2;108;True;384;2
True;1;7;261;False;1227;6
True;4;5;171;True;1941;1
False;1;3;511;True;578;1
True;5;1;147;True;756;5
False;7;5;465;True;116;5
False;6;0;334;False;1842;1
False;2;0;114;True;1089;0
False;7;3;310;False;242;6
True;0;1;485;True;394;6
True;7;5;202;True;1115;6
True;0;5;244;True;1736;4
False;7;0;306;True;914;3
False;2;1;134;True;912;1
True;3;0;103;False;664;7
False;1;7;313;False;25;6
False;2;6;47;True;751;1
False;4;6;467;True;1048;2
False;0;0;322;True;1269;3
False;1;6;461;False;183;2
True;7;6;461;False;356;3
True;5;7;1;True;1068;5
False;6;7;277;True;941;3
True;3;3;383;False;622;4
False;4;5;223;False;1419;0
False;3;5;282;False;1217;3
False;1;3;255;True;788;4
True;4;3;489;True;790;1
True;5;2;93;False;263;2
True;1;5;164;True;1949;0
True;6;0;356;True;647;0
True;3;2;288;False;995;4
True;5;4;403;False;1588;6
True;4;1;98;True;1705;1
False;2;0;311;False;1658;5
True;1;3;95;True;464;7
True;1;4;42;True;372;0
False;2;5;91;False;670;0
True;2;5;39;True;417;2
False;3;0;48;True;1754;5
True;3;7;423;False;1912;1
False;4;5;150;False;678;7
True;0;6;110;True;1469;2
False;5;1;157;True;1293;6
True;2;4;67;True;1532;3
True;4;6;160;False;233;1
False;1;3;271;True;1737;2
True;0;7;496;True;1170;2
False;7;7;209;True;1846;4
False;5;0;94;True;967;2
True;0;0;47;True;326;0
False;7;7;65;True;1840;0
False;4;2;211;True;1550;0
True;0;5;337;True;890;2
False;2;4;117;False;1267;3
False;2;3;402;True;238;4
False;3;7;495;False;285;3
True;0;2;84;False;194;5
True;4;5;287;True;1207;0
False;2;4;376;False;1587;1
True;5;2;210;False;1376;0
False;1;5;356;False;1051;0
False;4;5;316;False;1749;5
False;5;6;145;True;340;5
False;2;0;129;False;1795;5
False;4;3;426;False;120;2
False;3;0;137;False;1071;5
False;2;7;207;False;1257;1
False;0;1;119;False;177;3
False;2;5;7;True;199;0
True;7;2;271;True;1700;5
True;7;0;468;False;81;1
True;1;1;428;False;631;0
False;5;7;57;False;438;5
True;5;6;37;False;319;0
True;3;1;95;False;601;3
True;4;1;403;True;1646;2
False;1;6;416;True;570;4
False;1;7;315;True;1137;0
True;7;6;358;True;60;7
False;2;2;11;True;1527;0
False;0;4;270;True;1665;1
False;5;3;63;False;1915;3
True;0;2;295;False;218;7
False;1;5;117;False;1623;0
False;7;0;74;False;1778;6
False;7;7;76;True;1492;3
True;4;7;65;True;697;4
False;2;5;276;False;1361;5
True;7;4;420;False;1419;1
False;6;3;111;False;179;4
True;0;2;254;False;1101;2
True;5;7;99;False;385;7
False;0;1;175;False;878;0
False;5;5;349;False;378;5
True;2;2;67;False;861;1
True;7;7;345;True;976;1
False;3;7;260;True;3;5
False;3;1;28;True;1546;0
True;6;0;153;False;1412;1
False;1;6;319;True;84;3
True;6;3;63;True;480;1
True;0;6;161;True;1916;6
True;4;2;202;False;1647;4
False;5;5;118;True;189;4
True;0;7;386;True;1167;6
True;5;6;149;False;1209;0
False;7;2;449;False;2035;2
False;3;6;299;True;571;2
True;6;2;22;False;666;0
False;5;1;511;True;639;1
False;2;1;375;False;637;6
True;7;2;280;False;1104;4
True;4;6;224;True;21;1
False;0;2;365;True;59;1
False;5;6;235;False;633;6
True;3;1;77;False;59;4
True;3;3;317;True;405;6
False;4;1;28;True;765;4
False;3;7;350;True;939;6
True;4;3;133;True;1598;5
False;6;0;71;True;373;1
True;7;1;227;True;818;3
False;0;4;210;True;805;1
False;4;1;192;False;943;3
False;7;0;17;True;599;3
False;2;1;152;False;619;1
True;1;0;37;False;676;7
True;7;1;220;True;59;0
True;2;4;266;True;380;6
True;3;1;261;False;1672;1
False;1;2;438;True;517;5
True;5;4;388;False;1072;3
False;2;6;458;False;648;6
False;6;0;39;False;2024;3
False;3;6;243;True;1969;6
True;7;5;404;True;671;2
False;0;1;157;True;1190;6
True;3;4;176;True;28;3
False;0;6;26;False;1378;1
False;1;2;436;True;568;6
False;0;5;139;False;1505;0
False;1;1;278;True;125;2
True;3;2;254;False;695;5
False;2;3;421;False;779;0
True;3;2;32;True;464;5
True;0;7;269;True;919;5
True;0;1;387;False;363;6
True;7;6;105;False;1741;6
True;7;6;409;True;667;6
True;6;0;286;True;1724;4
False;4;4;324;True;1493;2
False;7;5;232;False;1286;0
False;0;2;485;False;1529;1
False;2;5;315;False;736;3
True;2;5;248;False;1759;1
True;6;1;132;True;584;5
True;0;2;463;True;1110;5
True;0;1;10;False;704;1
False;6;4;101;False;1638;0
True;6;5;234;True;548;5
False;4;6;408;True;1455;0
